review,rating,date,bank,source,clean_review,textblob_polarity,textblob_subjectivity,textblob_sentiment,distilbert_score,distilbert_sentiment
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,Google Play,app incredibly userfriendly brings multiple service one place fast intuitive make daily task super convenient true allinone solution,0.2972222222222222,0.4694444444444444,positive,0.7574512958526611,negative
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen,Google Play,proudly made ethiopia innovation delivers promised marketplace major boost local commerce,0.28750000000000003,0.5,positive,0.999762237071991,positive
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen,Google Play,fanrastic user friendly app bravo dashen bank thanks,0.2875,0.35,positive,0.9957053065299988,positive
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,Google Play,one best digital platform ive used smooth transaction seamless shopping experience highly recommended,0.33199999999999996,0.288,positive,0.9983171224594116,positive
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,Google Play,proudly ethiopia innovation delivers beyond expectation marketplace feature big win local shopper bnd seller,0.4,0.375,positive,0.9995040893554688,positive
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,Google Play,dashen super app gamechanger fast userfriendly packed feature make everyday banking transaction super convenient love everything need mobile banking utility payment one place interface clean everything work smoothly definitely one best apps highly recommended,0.29933333333333334,0.5173333333333334,positive,0.9995487332344055,positive
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,Google Play,easy use many option best financial app ever used,0.48333333333333334,0.4083333333333334,positive,0.989372193813324,positive
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,Google Play,highly impressed dash bank really nailed app secure reliable packed feature use daily,0.4,0.44999999999999996,positive,0.9990358352661133,positive
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,Google Play,one best digital platform ive used smooth transaction seamless shopping experience highly recommended,0.33199999999999996,0.288,positive,0.9983171224594116,positive
"This app has everything I was looking for, dashen is becoming a grandmaster.",5,2025-04-21,Dashen,Google Play,app everything looking dashen becoming grandmaster,0.45,0.8500000000000001,positive,0.9987133741378784,positive
Very convenient,5,2025-04-21,Dashen,Google Play,convenient,0.0,0.0,neutral,0.999121367931366,positive
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,Google Play,user experience seamless everything work perfectly right box cant believe much time effort save every day,0.1952380952380952,0.2785714285714285,positive,0.9990849494934082,positive
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,Google Play,wawwwww nice super app keep dashen bank,0.4666666666666667,0.8333333333333333,positive,0.993996262550354,positive
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,Google Play,dashen superapp ultimate allinone solution banking shopping bill payment everything need right fingertip life got whole lot easier,0.1619047619047619,0.6452380952380952,positive,0.7414271235466003,negative
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play,isreally super unique offering individual businessesit secure first app intended cater comprehensive digital meedsi also happy know dashen considering make app inclusive lowering mobile version requirement,0.3083333333333333,0.5714285714285714,positive,0.9986472725868225,positive
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,Google Play,easy secured fast multifunctional dashen supper application ever seen dashen really one step ahead,0.27777777777777773,0.5444444444444444,positive,0.995043158531189,positive
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,Google Play,one app everything shop manage bank account much truly super app,0.26666666666666666,0.43333333333333335,positive,0.9974272847175598,positive
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,Google Play,one best digital platform ive used smooth transaction seamless shopping experie,0.375,0.225,positive,0.99644535779953,positive
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play,dashen bank super app suitable reliable fast digital banking system,0.2708333333333333,0.5041666666666667,positive,0.9905745387077332,positive
Excellent app.,5,2025-04-21,Dashen,Google Play,excellent app,1.0,1.0,positive,0.9998356103897095,positive
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,Google Play,call banking app professional want banking app simple app rich feature align lifestyle,0.15833333333333333,0.40238095238095245,positive,0.9873248338699341,positive
thanks again,5,2025-04-21,Dashen,Google Play,thanks,0.2,0.2,positive,0.9998080134391785,positive
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen,Google Play,super easy use fast transaction,0.3222222222222222,0.7000000000000001,positive,0.6839423775672913,positive
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,Google Play,incredible experience dashen super app amazing platform keep pioneering technological advancement,0.6111111111111112,0.8222222222222223,positive,0.999678373336792,positive
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,Google Play,cant recommend dashen super app enough app truly game changer anyone looking seamless efficient way manage daily life combine multiple essential service one easytouse platform saving time simplifying task user interface modern intuitive super responsive making navigation breeze whether banking payment service accessing lifestyle feature everything click away,0.06296296296296296,0.3259259259259259,positive,0.9950931072235107,positive
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen,Google Play,app incredibly handy managing multiple financial task bill payment managing budget saved lot time made banking way convenient definitely worth checking,0.22499999999999998,0.25,positive,0.993610680103302,positive
what an App,5,2025-04-21,Dashen,Google Play,app,0.0,0.0,neutral,0.9684572219848633,positive
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,Google Play,new ecommerce feature incredibly amazing user friendly,0.3704545454545454,0.6181818181818182,positive,0.9998453855514526,positive
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,Google Play,dashen bank supper app easy use high speedquality like feature like chatbudgetfuel payment security opinion product techonolgy edgethis international standard thanks product oweners dashen bank,0.15866666666666668,0.3146666666666667,positive,0.8893214464187622,negative
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,Google Play,dashen supperapp revolutionary advancement digital banking combining exceptional usability intuitive interface seamless user experience among standout feature integration code account statement transaction advise chat transaction authentication limit threshold budgeting different app single dashboard truly ahead curve keep excellent work,0.28253968253968254,0.48571428571428577,positive,0.9996013045310974,positive
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen,Google Play,proudly ethiopian innovation delivers beyond expectation marketplace feature big win local shopper seller impressed new update ecommerce section smooth support ethiopian merchant,0.44805194805194803,0.4935064935064935,positive,0.9995830655097961,positive
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen,Google Play,impressed new update ecommerce section smooth support ethiopian merchant,0.5121212121212121,0.6515151515151515,positive,0.9991201758384705,positive
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,Google Play,dashen bank super app fast reliable super easy use banking need handled smoothly one place clean design seamless experience highly recommended,0.2908333333333334,0.5758333333333333,positive,0.9968836903572083,positive
